vehicle_id,time_step,lane,position,velocity,lane_change_action
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,107,0,155.4793868203465,18.05573016584833,0
flow_1012.6,108,0,157.1643831737613,18.063854560622122,0
flow_1012.6,109,0,158.84942175816735,18.06430729423273,0
flow_1012.6,110,0,160.53377670071478,18.056978372077776,0
flow_1012.6,111,0,162.21671159047165,18.041754821579012,0
flow_1012.6,112,0,163.8974791778676,18.018520448069783,0
flow_1012.6,113,0,165.57532105693946,17.987155650427027,0
flow_1012.6,114,0,167.24946733699954,17.947537307676917,0
flow_1012.6,115,0,168.9191363114593,17.899538748496624,0
flow_1012.6,116,0,170.58353413271567,17.843029816213132,0
flow_1012.6,117,0,172.24185450324396,17.77787704254137,0
flow_1012.6,118,0,173.89327839432895,17.703943943878627,0
flow_1012.6,119,0,175.53697380519938,17.62109145444309,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,107,0,155.4793868203465,18.05573016584833,0
flow_1012.6,108,0,157.1643831737613,18.063854560622122,0
flow_1012.6,109,0,158.84942175816735,18.06430729423273,0
flow_1012.6,110,0,160.53377670071478,18.056978372077776,0
flow_1012.6,111,0,162.21671159047165,18.041754821579012,0
flow_1012.6,112,0,163.8974791778676,18.018520448069783,0
flow_1012.6,113,0,165.57532105693946,17.987155650427027,0
flow_1012.6,114,0,167.24946733699954,17.947537307676917,0
flow_1012.6,115,0,168.9191363114593,17.899538748496624,0
flow_1012.6,116,0,170.58353413271567,17.843029816213132,0
flow_1012.6,117,0,172.24185450324396,17.77787704254137,0
flow_1012.6,118,0,173.89327839432895,17.703943943878627,0
flow_1012.6,119,0,175.53697380519938,17.62109145444309,0
flow_1012.6,103,0,148.75398710210297,17.948629092814272,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,107,0,155.4793868203465,18.05573016584833,0
flow_1012.6,108,0,157.1643831737613,18.063854560622122,0
flow_1012.6,109,0,158.84942175816735,18.06430729423273,0
flow_1012.6,110,0,160.53377670071478,18.056978372077776,0
flow_1012.6,111,0,162.21671159047165,18.041754821579012,0
flow_1012.6,112,0,163.8974791778676,18.018520448069783,0
flow_1012.6,113,0,165.57532105693946,17.987155650427027,0
flow_1012.6,114,0,167.24946733699954,17.947537307676917,0
flow_1012.6,115,0,168.9191363114593,17.899538748496624,0
flow_1012.6,116,0,170.58353413271567,17.843029816213132,0
flow_1012.6,117,0,172.24185450324396,17.77787704254137,0
flow_1012.6,118,0,173.89327839432895,17.703943943878627,0
flow_1012.6,119,0,175.53697380519938,17.62109145444309,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,107,0,155.4793868203465,18.05573016584833,0
flow_1012.6,108,0,157.1643831737613,18.063854560622122,0
flow_1012.6,109,0,158.84942175816735,18.06430729423273,0
flow_1012.6,110,0,160.53377670071478,18.056978372077776,0
flow_1012.6,111,0,162.21671159047165,18.041754821579012,0
flow_1012.6,112,0,163.8974791778676,18.018520448069783,0
flow_1012.6,113,0,165.57532105693946,17.987155650427027,0
flow_1012.6,114,0,167.24946733699954,17.947537307676917,0
flow_1012.6,115,0,168.9191363114593,17.899538748496624,0
flow_1012.6,116,0,170.58353413271567,17.843029816213132,0
flow_1012.6,117,0,172.24185450324396,17.77787704254137,0
flow_1012.6,118,0,173.89327839432895,17.703943943878627,0
flow_1012.6,119,0,175.53697380519938,17.62109145444309,0
flow_1012.6,103,0,148.75398710210297,17.948629092814272,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,111,0,162.21671159047165,18.041754821579012,0
flow_1012.6,112,0,163.8974791778676,18.018520448069783,0
flow_1012.6,113,0,165.57532105693946,17.987155650427027,0
flow_1012.6,114,0,167.24946733699954,17.947537307676917,0
flow_1012.6,115,0,168.9191363114593,17.899538748496624,0
flow_1012.6,116,0,170.58353413271567,17.843029816213132,0
flow_1012.6,117,0,172.24185450324396,17.77787704254137,0
flow_1012.6,118,0,173.89327839432895,17.703943943878627,0
flow_1012.6,119,0,175.53697380519938,17.62109145444309,0
flow_1012.6,103,0,148.75398710210297,17.948629092814272,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,111,0,162.21671159047165,18.041754821579012,0
flow_1012.6,112,0,163.8974791778676,18.018520448069783,0
flow_1012.6,113,0,165.57532105693946,17.987155650427027,0
flow_1012.6,114,0,167.24946733699954,17.947537307676917,0
flow_1012.6,115,0,168.9191363114593,17.899538748496624,0
flow_1012.6,116,0,170.58353413271567,17.843029816213132,0
flow_1012.6,117,0,172.24185450324396,17.77787704254137,0
flow_1012.6,118,0,173.89327839432895,17.703943943878627,0
flow_1012.6,119,0,175.53697380519938,17.62109145444309,0
flow_1012.6,103,0,148.75398710210297,17.948629092814272,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,111,0,162.21671159047165,18.041754821579012,0
flow_1012.6,112,0,163.8974791778676,18.018520448069783,0
flow_1012.6,113,0,165.57532105693946,17.987155650427027,0
flow_1012.6,114,0,167.24946733699954,17.947537307676917,0
flow_1012.6,115,0,168.9191363114593,17.899538748496624,0
flow_1012.6,116,0,170.58353413271567,17.843029816213132,0
flow_1012.6,117,0,172.24185450324396,17.77787704254137,0
flow_1012.6,118,0,173.89327839432895,17.703943943878627,0
flow_1012.6,119,0,175.53697380519938,17.62109145444309,0
flow_1012.6,103,0,148.75398710210297,17.948629092814272,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,104,0,150.43175744161636,17.986388716910216,0
flow_1012.6,105,0,152.11237324683182,18.016893280611775,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
flow_1012.6,106,0,153.79514831047615,18.040041419857875,0
