vehicle_id,time_step,lane,position,velocity,lane_change_action
flow_0012.4,0,0,50.00674421577601,9.070097174610668,0
flow_0012.4,1,0,50.85520831712649,9.095884448439955,0
flow_0012.4,2,0,51.705993679133385,9.120769318255764,0
flow_0012.4,3,0,52.55901802725773,9.144772171144286,0
flow_0012.4,4,0,53.41420098997124,9.167913408163772,0
flow_0012.4,5,0,54.271464096384165,9.190213404941264,0
flow_0012.4,6,0,55.13073077040374,9.211692474480849,0
flow_0012.4,7,0,55.99192632163135,9.232370832199944,0
flow_0012.4,8,0,56.854977933206236,9.252268563195603,0
flow_0012.4,9,0,57.71981464680275,9.271405591729422,0
flow_0012.4,10,0,58.58636734498597,9.289801652907581,0
flow_0012.4,11,0,59.45456873112712,9.30747626652169,0
flow_0012.4,12,0,60.324353307076365,9.324448713006486,0
flow_0012.4,13,0,61.19565734878554,9.340738011462012,0
flow_0012.4,14,0,62.068418880067746,9.356362899680606,0
flow_0012.4,15,0,62.94257764467474,9.371341816112903,0
flow_0012.4,16,0,63.81807507686646,9.385692883701841,0
flow_0012.4,17,0,64.6948542706396,9.3994338955096,0
flow_0012.4,18,0,65.57285994777567,9.412582302059073,0
flow_0012.4,19,0,66.4520384248605,9.425155200309137,0
flow_0012.4,20,0,67.33233757942014,9.437169324181346,0
flow_0012.4,21,0,68.21370681530998,9.448641036554761,0
flow_0012.4,22,0,69.09609702748632,9.459586322645338,0
flow_0012.4,23,0,69.97946056628189,9.470020784686618,0
flow_0012.4,24,0,70.86375120129861,9.479959637829266,0
flow_0012.4,25,0,71.7489240850242,9.4894177071782,0
flow_0012.4,26,0,72.634935716271,9.498409425887742,0
flow_0012.4,27,0,73.50292147432053,9.305164644613189,0
flow_0012.4,28,0,74.36369707790303,9.227868820567185,0
flow_0012.4,29,0,75.22150017751633,9.196002354345001,0
flow_0012.4,30,0,76.07837632222365,9.18606501615908,0
flow_0012.4,31,0,76.93544280717508,9.188105541932131,0
flow_0012.4,32,0,77.79335904280325,9.197215218998346,0
flow_0012.4,33,0,78.65253339226703,9.21070271723605,0
flow_0012.4,34,0,79.51322552146944,9.226973940849254,0
flow_0012.4,35,0,80.37556253582835,9.244607786866473,0
flow_0012.4,36,0,81.23947565861539,9.261504318042952,0
